neighbourhood_group,room_type,minimum_nights,price
Manhattan,Entire home/apt,30,81.0
Brooklyn,Entire home/apt,30,90.0
Brooklyn,Private room,30,252.0
Brooklyn,Entire home/apt,30,148.0
Staten Island,Entire home/apt,30,224.0
Brooklyn,Private room,30,152.0
Manhattan,Private room,30,85.0
Brooklyn,Private room,31,72.0
Brooklyn,Entire home/apt,30,100.0
Queens,Private room,31,144.0
Manhattan,Private room,30,126.0
Manhattan,Entire home/apt,80,165.0
Queens,Private room,3,59.0
Manhattan,Entire home/apt,30,299.0
Brooklyn,Private room,30,136.0
Brooklyn,Entire home/apt,30,400.0
Queens,Private room,30,80.0
Brooklyn,Entire home/apt,30,169.0
Queens,Entire home/apt,30,199.0
Brooklyn,Entire home/apt,30,198.0
Brooklyn,Entire home/apt,30,600.0
Brooklyn,Entire home/apt,30,180.0
Brooklyn,Private room,30,75.0
Manhattan,Entire home/apt,1,177.0
Manhattan,Entire home/apt,1,235.0
Queens,Entire home/apt,30,88.0
Brooklyn,Entire home/apt,1,225.0
Manhattan,Entire home/apt,30,241.0
Brooklyn,Private room,30,51.0
Brooklyn,Private room,30,62.0
Brooklyn,Private room,30,59.0
Brooklyn,Private room,30,52.0
Bronx,Private room,30,79.0
Brooklyn,Entire home/apt,30,50.0
Manhattan,Entire home/apt,30,155.0
Manhattan,Private room,90,120.0
Brooklyn,Entire home/apt,30,96.0
Brooklyn,Private room,30,180.0
Brooklyn,Entire home/apt,30,77.0
Manhattan,Entire home/apt,30,432.0
Brooklyn,Entire home/apt,30,95.0
Queens,Private room,1,76.0
Queens,Private room,2,92.0
Manhattan,Entire home/apt,30,306.0
Queens,Entire home/apt,30,650.0
Queens,Private room,2,94.0
Queens,Private room,2,92.0
Queens,Entire home/apt,30,250.0
Manhattan,Private room,30,115.0
Bronx,Entire home/apt,30,95.0
Queens,Private room,30,150.0
Manhattan,Private room,30,200.0
Queens,Entire home/apt,30,108.0
Manhattan,Private room,30,129.0
Manhattan,Entire home/apt,30,177.0
Manhattan,Private room,30,183.0
Manhattan,Entire home/apt,30,180.0
Manhattan,Entire home/apt,30,209.0
Brooklyn,Private room,30,104.0
Manhattan,Entire home/apt,30,160.0
Manhattan,Entire home/apt,2,203.0
Brooklyn,Entire home/apt,30,90.0
Brooklyn,Entire home/apt,1,317.0
Brooklyn,Private room,30,79.0
Manhattan,Entire home/apt,30,181.0
Manhattan,Private room,30,88.0
Brooklyn,Private room,30,50.0
Manhattan,Entire home/apt,30,294.0
Manhattan,Private room,1,64.0
Brooklyn,Entire home/apt,1,229.0
Manhattan,Private room,30,126.0
Brooklyn,Private room,4,131.0
Brooklyn,Entire home/apt,30,62.0
Queens,Private room,1,74.0
Queens,Private room,1,73.0
Manhattan,Entire home/apt,30,140.0
Queens,Private room,30,60.0
Manhattan,Private room,30,233.0
Manhattan,Entire home/apt,1,898.0
Brooklyn,Private room,31,55.0
Manhattan,Hotel room,1,480.0
Manhattan,Hotel room,1,480.0
Manhattan,Hotel room,1,400.0
Manhattan,Hotel room,1,400.0
Brooklyn,Entire home/apt,30,99.0
Manhattan,Entire home/apt,30,200.0
Queens,Private room,3,128.0
Manhattan,Private room,5,114.0
Queens,Entire home/apt,30,99.0
Staten Island,Private room,2,113.0
Brooklyn,Entire home/apt,2,137.0
Brooklyn,Entire home/apt,30,408.0
Manhattan,Entire home/apt,30,77.0
Manhattan,Entire home/apt,30,72.0
Manhattan,Entire home/apt,30,72.0
Manhattan,Entire home/apt,30,170.0
Manhattan,Entire home/apt,30,53.0
Manhattan,Entire home/apt,30,53.0
Manhattan,Private room,1,432.0
Manhattan,Private room,1,488.0
Manhattan,Private room,1,360.0
Manhattan,Private room,1,536.0
Queens,Entire home/apt,30,80.0
Manhattan,Entire home/apt,30,300.0
Manhattan,Entire home/apt,30,376.0
Manhattan,Private room,30,125.0
Bronx,Entire home/apt,2,150.0
Manhattan,Entire home/apt,30,196.0
Brooklyn,Entire home/apt,30,315.0
Manhattan,Entire home/apt,30,219.0
Manhattan,Entire home/apt,30,170.0
Manhattan,Entire home/apt,30,300.0
Manhattan,Entire home/apt,2,176.0
Brooklyn,Entire home/apt,30,155.0
Brooklyn,Entire home/apt,30,314.0
Manhattan,Entire home/apt,30,477.0
Queens,Entire home/apt,30,100.0
Manhattan,Private room,30,400.0
Brooklyn,Private room,2,199.0
Queens,Private room,30,105.0
Staten Island,Private room,2,201.0
Brooklyn,Private room,30,200.0
Manhattan,Private room,30,152.0
Brooklyn,Entire home/apt,30,246.0
Manhattan,Entire home/apt,31,999.0
Staten Island,Private room,2,113.0
Staten Island,Private room,2,104.0
Manhattan,Private room,4,119.0
Queens,Private room,30,55.0
Queens,Private room,30,88.0
Queens,Entire home/apt,30,115.0
Brooklyn,Private room,3,200.0
Brooklyn,Private room,1,99.0
Brooklyn,Private room,30,98.0
Manhattan,Entire home/apt,30,381.0
Brooklyn,Entire home/apt,30,430.0
Manhattan,Entire home/apt,30,150.0
Manhattan,Entire home/apt,30,120.0
Queens,Entire home/apt,1,120.0
Brooklyn,Entire home/apt,30,120.0
Manhattan,Entire home/apt,30,145.0
Queens,Private room,2,91.0
Manhattan,Private room,30,555.0
Brooklyn,Entire home/apt,1,275.0
Queens,Private room,2,158.0
Brooklyn,Entire home/apt,2,302.0
Brooklyn,Private room,30,60.0
Brooklyn,Private room,30,280.0
Brooklyn,Private room,30,93.0
Queens,Entire home/apt,30,100.0
Manhattan,Entire home/apt,30,351.0
Manhattan,Entire home/apt,30,267.0
Brooklyn,Entire home/apt,30,178.0
Queens,Private room,1,94.0
Manhattan,Private room,30,85.0
Brooklyn,Entire home/apt,30,312.0
Manhattan,Entire home/apt,1,88.0
Brooklyn,Entire home/apt,30,187.0
Manhattan,Entire home/apt,30,297.0
Manhattan,Entire home/apt,30,135.0
Manhattan,Entire home/apt,30,237.0
Brooklyn,Private room,30,104.0
Brooklyn,Entire home/apt,31,150.0
Brooklyn,Entire home/apt,2,165.0
Brooklyn,Entire home/apt,30,742.0
Brooklyn,Shared room,3,240.0
Brooklyn,Entire home/apt,30,451.0
Brooklyn,Entire home/apt,30,114.0
Manhattan,Private room,1,156.0
Manhattan,Private room,1,133.0
Manhattan,Private room,1,143.0
Manhattan,Private room,1,148.0
Queens,Entire home/apt,30,98.0
Brooklyn,Private room,30,107.0
Brooklyn,Entire home/apt,30,108.0
Brooklyn,Entire home/apt,30,300.0
Manhattan,Entire home/apt,30,352.0
Manhattan,Hotel room,1,480.0
Manhattan,Hotel room,1,480.0
Brooklyn,Entire home/apt,30,139.0
Manhattan,Entire home/apt,30,203.0
Queens,Private room,1,64.0
Queens,Private room,2,85.0
Queens,Private room,30,54.0
Brooklyn,Private room,10,170.0
Brooklyn,Private room,10,126.0
Brooklyn,Private room,1,84.0
Manhattan,Entire home/apt,30,181.0
Manhattan,Entire home/apt,30,181.0
Manhattan,Private room,30,86.0
Manhattan,Entire home/apt,30,520.0
Queens,Entire home/apt,30,135.0
Brooklyn,Private room,31,85.0
Queens,Entire home/apt,30,120.0
Bronx,Entire home/apt,30,104.0
Brooklyn,Entire home/apt,30,81.0
Queens,Private room,30,399.0
Brooklyn,Private room,30,50.0
Bronx,Private room,30,112.0
Bronx,Entire home/apt,30,104.0
Manhattan,Entire home/apt,30,261.0
Brooklyn,Entire home/apt,30,220.0
Brooklyn,Private room,30,150.0
Brooklyn,Private room,30,50.0
Manhattan,Entire home/apt,30,211.0
Brooklyn,Private room,30,56.0
Queens,Private room,30,152.0
Manhattan,Entire home/apt,30,430.0
Brooklyn,Entire home/apt,30,310.0
Brooklyn,Entire home/apt,3,257.0
Manhattan,Entire home/apt,30,349.0
Manhattan,Entire home/apt,30,349.0
Manhattan,Entire home/apt,30,249.0
Manhattan,Entire home/apt,30,188.0
Manhattan,Entire home/apt,30,188.0
Queens,Entire home/apt,30,133.0
Brooklyn,Private room,30,52.0
Queens,Private room,2,145.0
Brooklyn,Private room,30,78.0
Brooklyn,Private room,30,58.0
Manhattan,Entire home/apt,30,251.0
Brooklyn,Private room,30,91.0
Brooklyn,Private room,30,50.0
Brooklyn,Private room,30,50.0
Queens,Private room,30,74.0
Queens,Private room,30,80.0
Manhattan,Private room,1,182.0
Manhattan,Private room,1,273.0
Brooklyn,Private room,2,165.0
Manhattan,Entire home/apt,30,452.0
Brooklyn,Entire home/apt,3,183.0
Manhattan,Entire home/apt,30,206.0
Manhattan,Entire home/apt,90,131.0
Manhattan,Private room,1,200.0
Brooklyn,Private room,30,95.0
Manhattan,Entire home/apt,30,296.0
Manhattan,Entire home/apt,2,224.0
Manhattan,Entire home/apt,30,80.0
Queens,Private room,30,67.0
Manhattan,Entire home/apt,30,55.0
Manhattan,Entire home/apt,30,55.0
Manhattan,Entire home/apt,30,55.0
Brooklyn,Shared room,2,308.0
Brooklyn,Private room,30,240.0
Manhattan,Entire home/apt,30,181.0
Manhattan,Private room,1,381.0
Staten Island,Private room,1,99.0
Manhattan,Entire home/apt,30,159.0
Queens,Entire home/apt,30,149.0
Manhattan,Entire home/apt,30,257.0
Brooklyn,Entire home/apt,30,146.0
Queens,Private room,30,112.0
Queens,Private room,30,88.0
Brooklyn,Entire home/apt,2,263.0
Brooklyn,Shared room,1,96.0
Bronx,Private room,30,70.0
Brooklyn,Private room,1,103.0
Brooklyn,Entire home/apt,30,451.0
Manhattan,Entire home/apt,30,128.0
Queens,Entire home/apt,1,248.0
Brooklyn,Entire home/apt,30,104.0
Brooklyn,Private room,30,76.0
Brooklyn,Private room,30,50.0
Manhattan,Entire home/apt,30,208.0
Manhattan,Entire home/apt,30,190.0
Manhattan,Entire home/apt,30,773.0
Brooklyn,Private room,2,86.0
Brooklyn,Private room,30,88.0
Brooklyn,Private room,30,51.0
Brooklyn,Private room,30,51.0
Queens,Entire home/apt,90,210.0
Brooklyn,Private room,30,51.0
Brooklyn,Private room,30,51.0
Manhattan,Entire home/apt,30,232.0
Manhattan,Entire home/apt,1,341.0
Brooklyn,Private room,30,72.0
Queens,Private room,30,55.0
Brooklyn,Entire home/apt,180,325.0
Manhattan,Private room,1,98.0
Manhattan,Private room,1,106.0
Manhattan,Private room,1,121.0
Manhattan,Private room,1,145.0
Manhattan,Private room,1,137.0
Manhattan,Private room,1,121.0
Manhattan,Private room,1,121.0
Manhattan,Entire home/apt,30,175.0
Brooklyn,Private room,30,60.0
Manhattan,Entire home/apt,30,250.0
Manhattan,Entire home/apt,30,53.0
Manhattan,Entire home/apt,30,183.0
Manhattan,Entire home/apt,30,195.0
Manhattan,Entire home/apt,30,249.0
Queens,Private room,1,165.0
Bronx,Private room,2,85.0
Manhattan,Entire home/apt,30,325.0
Manhattan,Entire home/apt,30,53.0
Manhattan,Private room,1,125.0
Manhattan,Private room,30,200.0
Manhattan,Private room,30,96.0
Manhattan,Entire home/apt,30,132.0
Brooklyn,Private room,2,78.0
Manhattan,Entire home/apt,30,250.0
Manhattan,Entire home/apt,30,261.0
Brooklyn,Entire home/apt,30,742.0
Queens,Entire home/apt,3,233.0
Manhattan,Private room,2,154.0
Manhattan,Private room,1,262.0
Manhattan,Private room,1,325.0
Queens,Private room,30,92.0
Queens,Private room,1,124.0
Brooklyn,Private room,2,97.0
Brooklyn,Entire home/apt,30,241.0
Manhattan,Private room,1,381.0
Brooklyn,Private room,2,514.0
Queens,Private room,30,96.0
Brooklyn,Private room,30,52.0
Queens,Entire home/apt,1,200.0
Brooklyn,Entire home/apt,3,309.0
Manhattan,Entire home/apt,30,130.0
Manhattan,Entire home/apt,30,574.0
Manhattan,Entire home/apt,30,574.0
Manhattan,Entire home/apt,30,574.0
Manhattan,Entire home/apt,30,140.0
Manhattan,Private room,1,381.0
Manhattan,Entire home/apt,30,99.0
Manhattan,Entire home/apt,30,175.0
Brooklyn,Private room,30,51.0
Manhattan,Private room,1,494.0
Queens,Entire home/apt,30,113.0
Manhattan,Entire home/apt,30,140.0
Brooklyn,Private room,5,82.0
Brooklyn,Entire home/apt,30,364.0
Manhattan,Private room,30,55.0
Brooklyn,Entire home/apt,30,139.0
Brooklyn,Private room,1,116.0
Brooklyn,Private room,1,178.0
Brooklyn,Entire home/apt,2,184.0
Brooklyn,Private room,30,101.0
Brooklyn,Entire home/apt,30,300.0
Manhattan,Hotel room,1,407.0
Manhattan,Hotel room,1,509.0
Manhattan,Hotel room,1,407.0
Manhattan,Hotel room,1,431.0
Manhattan,Hotel room,1,539.0
Manhattan,Hotel room,1,431.0
Manhattan,Hotel room,1,431.0
Queens,Private room,2,94.0
Manhattan,Private room,1,160.0
Manhattan,Entire home/apt,30,232.0
Manhattan,Entire home/apt,1,195.0
Staten Island,Private room,30,140.0
Manhattan,Entire home/apt,1,231.0
Manhattan,Entire home/apt,30,218.0
Manhattan,Entire home/apt,1,277.0
Queens,Private room,1,93.0
Brooklyn,Entire home/apt,30,220.0
Brooklyn,Entire home/apt,30,97.0
Brooklyn,Private room,30,65.0
Manhattan,Private room,1,193.0
Manhattan,Entire home/apt,30,800.0
Queens,Private room,1,59.0
Manhattan,Entire home/apt,30,125.0
Manhattan,Entire home/apt,30,609.0
Brooklyn,Entire home/apt,31,383.0
Manhattan,Entire home/apt,31,265.0
Bronx,Private room,1,70.0
Queens,Private room,2,79.0
Brooklyn,Private room,30,60.0
Brooklyn,Private room,30,55.0
Manhattan,Entire home/apt,30,325.0
Queens,Entire home/apt,30,204.0
Bronx,Private room,30,54.0
Manhattan,Entire home/apt,3,225.0
Queens,Private room,30,54.0
Brooklyn,Private room,1,799.0
Manhattan,Entire home/apt,30,496.0
Brooklyn,Private room,1,799.0
Brooklyn,Private room,3,71.0
Queens,Private room,30,72.0
Manhattan,Entire home/apt,30,187.0
Manhattan,Entire home/apt,30,289.0
Manhattan,Entire home/apt,30,136.0
Queens,Private room,30,108.0
Manhattan,Private room,30,72.0
Manhattan,Entire home/apt,30,123.0
Brooklyn,Private room,30,58.0
Brooklyn,Private room,1,72.0
Manhattan,Entire home/apt,30,112.0
Brooklyn,Private room,30,55.0
Brooklyn,Private room,30,55.0
Brooklyn,Private room,30,55.0
Bronx,Private room,30,64.0
Brooklyn,Entire home/apt,30,123.0
Manhattan,Entire home/apt,30,175.0
Manhattan,Private room,1,114.0
Manhattan,Entire home/apt,30,127.0
Brooklyn,Private room,1,94.0
Manhattan,Entire home/apt,30,142.0
Manhattan,Entire home/apt,30,250.0
Brooklyn,Private room,30,68.0
Manhattan,Private room,30,359.0
Manhattan,Private room,30,359.0
Manhattan,Private room,30,539.0
Manhattan,Private room,30,359.0
Manhattan,Entire home/apt,31,333.0
Manhattan,Entire home/apt,31,308.0
Brooklyn,Private room,1,113.0
Manhattan,Private room,1,138.0
Manhattan,Private room,1,126.0
Brooklyn,Entire home/apt,3,302.0
Manhattan,Entire home/apt,80,112.0
Brooklyn,Entire home/apt,30,133.0
Manhattan,Private room,30,98.0
Manhattan,Private room,1,130.0
Manhattan,Private room,1,151.0
Manhattan,Private room,1,151.0
Manhattan,Entire home/apt,31,422.0
Manhattan,Entire home/apt,30,115.0
Manhattan,Entire home/apt,30,210.0
Manhattan,Entire home/apt,30,191.0
Manhattan,Private room,30,154.0
Manhattan,Entire home/apt,30,334.0
Staten Island,Entire home/apt,30,140.0
Brooklyn,Entire home/apt,30,225.0
Brooklyn,Private room,30,79.0
Manhattan,Entire home/apt,1,332.0
Bronx,Entire home/apt,1,126.0
Queens,Entire home/apt,1,208.0
Queens,Private room,2,119.0
Manhattan,Entire home/apt,30,133.0
Manhattan,Entire home/apt,30,475.0
Manhattan,Private room,30,93.0
Brooklyn,Private room,1,139.0
Brooklyn,Entire home/apt,3,205.0
Brooklyn,Entire home/apt,30,102.0
Queens,Private room,30,77.0
Manhattan,Private room,30,87.0
Brooklyn,Private room,3,108.0
Manhattan,Private room,1,131.0
Manhattan,Private room,1,124.0
Manhattan,Entire home/apt,30,180.0
Manhattan,Entire home/apt,30,155.0
Brooklyn,Private room,30,76.0
Manhattan,Private room,30,180.0
Manhattan,Private room,30,180.0
Queens,Private room,2,328.0
Brooklyn,Private room,30,98.0
Manhattan,Private room,1,185.0
Manhattan,Private room,1,171.0
Manhattan,Entire home/apt,31,375.0
Manhattan,Entire home/apt,31,516.0
Manhattan,Entire home/apt,31,379.0
Manhattan,Entire home/apt,30,201.0
Manhattan,Entire home/apt,31,545.0
Manhattan,Entire home/apt,30,165.0
Manhattan,Private room,30,76.0
Queens,Entire home/apt,30,59.0
Manhattan,Private room,1,77.0
Manhattan,Private room,1,66.0
Manhattan,Entire home/apt,30,237.0
Manhattan,Entire home/apt,30,130.0
Queens,Private room,30,96.0
Manhattan,Private room,30,149.0
Manhattan,Entire home/apt,30,64.0
Manhattan,Entire home/apt,30,64.0
Manhattan,Entire home/apt,30,272.0
Manhattan,Entire home/apt,30,280.0
Manhattan,Entire home/apt,30,154.0
Manhattan,Entire home/apt,30,285.0
Manhattan,Entire home/apt,30,280.0
Brooklyn,Private room,30,77.0
Manhattan,Entire home/apt,30,599.0
Queens,Entire home/apt,30,88.0
Brooklyn,Private room,30,226.0
Manhattan,Entire home/apt,30,285.0
Manhattan,Entire home/apt,30,240.0
Manhattan,Entire home/apt,30,235.0
Brooklyn,Entire home/apt,30,266.0
Queens,Private room,1,135.0
Manhattan,Entire home/apt,30,130.0
Manhattan,Entire home/apt,30,250.0
Queens,Private room,30,82.0
Queens,Entire home/apt,30,70.0
Manhattan,Private room,30,110.0
Brooklyn,Private room,30,240.0
Queens,Entire home/apt,30,66.0
Manhattan,Entire home/apt,30,352.0
Manhattan,Entire home/apt,30,325.0
Manhattan,Entire home/apt,30,325.0
Brooklyn,Private room,30,64.0
Manhattan,Entire home/apt,30,240.0
Brooklyn,Private room,30,64.0
Manhattan,Entire home/apt,30,215.0
Manhattan,Private room,30,69.0
Manhattan,Private room,30,149.0
Manhattan,Entire home/apt,30,273.0
Bronx,Entire home/apt,30,280.0
Manhattan,Private room,30,86.0
Manhattan,Private room,30,89.0
Brooklyn,Private room,30,58.0
Queens,Entire home/apt,30,152.0
Manhattan,Private room,30,100.0
Manhattan,Private room,30,225.0
Manhattan,Private room,30,123.0
Manhattan,Private room,30,64.0
Brooklyn,Entire home/apt,1,392.0
Manhattan,Entire home/apt,30,235.0
Bronx,Entire home/apt,30,83.0
Manhattan,Entire home/apt,30,198.0
Queens,Entire home/apt,30,174.0
Manhattan,Private room,1,239.0
Manhattan,Private room,1,211.0
Manhattan,Private room,1,156.0
Manhattan,Private room,1,223.0
Manhattan,Entire home/apt,3,379.0
Queens,Entire home/apt,2,631.0
Manhattan,Entire home/apt,30,150.0
Brooklyn,Private room,1,257.0
Queens,Entire home/apt,2,585.0
Brooklyn,Private room,1,136.0
Brooklyn,Private room,1,266.0
Brooklyn,Entire home/apt,30,230.0
Manhattan,Entire home/apt,30,65.0
Brooklyn,Entire home/apt,30,260.0
Queens,Private room,2,74.0
Brooklyn,Private room,30,59.0
Manhattan,Entire home/apt,30,599.0
Manhattan,Private room,1,240.0
Manhattan,Private room,1,68.0
Queens,Entire home/apt,30,157.0
Manhattan,Private room,30,72.0
Manhattan,Entire home/apt,30,94.0
Brooklyn,Entire home/apt,30,165.0
Manhattan,Entire home/apt,30,219.0
Queens,Private room,30,132.0
Brooklyn,Entire home/apt,30,135.0
Manhattan,Entire home/apt,30,420.0
Manhattan,Entire home/apt,30,214.0
Bronx,Entire home/apt,30,109.0
Manhattan,Entire home/apt,30,149.0
Brooklyn,Private room,30,70.0
Manhattan,Entire home/apt,30,270.0
Manhattan,Entire home/apt,30,170.0
Brooklyn,Private room,2,179.0
Brooklyn,Entire home/apt,30,316.0
Queens,Entire home/apt,2,270.0
Queens,Private room,1,120.0
Queens,Private room,1,100.0
Queens,Private room,1,100.0
Brooklyn,Private room,30,56.0
Bronx,Entire home/apt,30,275.0
Bronx,Entire home/apt,1,178.0
Manhattan,Entire home/apt,30,85.0
Brooklyn,Private room,30,65.0
Brooklyn,Entire home/apt,30,273.0
Brooklyn,Entire home/apt,30,148.0
Manhattan,Private room,30,200.0
Manhattan,Entire home/apt,1,100.0
Manhattan,Entire home/apt,1,98.0
Queens,Private room,2,225.0
Manhattan,Entire home/apt,31,250.0
Manhattan,Entire home/apt,30,210.0
Manhattan,Entire home/apt,30,78.0
Brooklyn,Private room,2,135.0
Manhattan,Entire home/apt,1,238.0
Queens,Shared room,30,234.0
Manhattan,Entire home/apt,1,487.0
Manhattan,Entire home/apt,41,150.0
Queens,Entire home/apt,30,78.0
Queens,Private room,30,120.0
Manhattan,Entire home/apt,30,185.0
Manhattan,Entire home/apt,30,176.0
Brooklyn,Private room,1,106.0
Manhattan,Entire home/apt,180,127.0
Queens,Private room,30,50.0
Queens,Private room,1,113.0
Staten Island,Entire home/apt,30,87.0
Brooklyn,Entire home/apt,30,115.0
Brooklyn,Private room,2,158.0
Manhattan,Entire home/apt,30,225.0
Brooklyn,Private room,30,60.0
Brooklyn,Entire home/apt,30,171.0
Manhattan,Entire home/apt,5,285.0
Manhattan,Private room,30,199.0
Brooklyn,Private room,2,138.0
Manhattan,Entire home/apt,30,180.0
Manhattan,Entire home/apt,30,126.0
Manhattan,Entire home/apt,3,299.0
Manhattan,Entire home/apt,30,191.0
Manhattan,Entire home/apt,30,198.0
Manhattan,Private room,30,99.0
Manhattan,Private room,30,62.0
Manhattan,Private room,30,73.0
Manhattan,Private room,30,69.0
Manhattan,Private room,30,92.0
Manhattan,Private room,30,90.0
Manhattan,Private room,30,72.0
Manhattan,Entire home/apt,30,180.0
Queens,Entire home/apt,2,333.0
Manhattan,Entire home/apt,2,442.0
Manhattan,Entire home/apt,31,432.0
Manhattan,Entire home/apt,30,110.0
Manhattan,Entire home/apt,30,53.0
Manhattan,Private room,30,126.0
Manhattan,Entire home/apt,30,89.0
Manhattan,Private room,30,131.0
Manhattan,Private room,30,68.0
Manhattan,Private room,30,85.0
Manhattan,Entire home/apt,30,391.0
Manhattan,Entire home/apt,30,190.0
Manhattan,Entire home/apt,30,165.0
Manhattan,Entire home/apt,30,57.0
Brooklyn,Entire home/apt,30,359.0
Manhattan,Entire home/apt,30,108.0
Manhattan,Entire home/apt,30,249.0
Manhattan,Entire home/apt,30,53.0
Manhattan,Entire home/apt,30,80.0
Brooklyn,Entire home/apt,30,250.0
Brooklyn,Private room,1,81.0
Manhattan,Private room,30,132.0
Manhattan,Entire home/apt,30,180.0
Manhattan,Entire home/apt,30,185.0
Manhattan,Entire home/apt,30,262.0
Brooklyn,Entire home/apt,30,95.0
Manhattan,Private room,30,59.0
Brooklyn,Entire home/apt,30,279.0
Brooklyn,Entire home/apt,2,213.0
Brooklyn,Private room,30,55.0
Queens,Private room,30,64.0
Manhattan,Entire home/apt,30,75.0
Manhattan,Entire home/apt,30,143.0
Manhattan,Entire home/apt,30,173.0
Manhattan,Entire home/apt,30,920.0
Manhattan,Entire home/apt,30,272.0
Manhattan,Private room,30,200.0
Queens,Entire home/apt,1,289.0
Manhattan,Entire home/apt,30,210.0
Manhattan,Entire home/apt,30,114.0
Manhattan,Entire home/apt,30,200.0
Manhattan,Entire home/apt,30,96.0
Manhattan,Entire home/apt,30,125.0
